participant_id	sample_id	aliquot_id	tissue_type	file_name	file_format	file_size	file_hash_type	file_hash_value	sequencing_center	platform	experiment_strategy	primary_site	public.or.for.public	Bioassay_ID
single_pt	EPN 1421	NA	Tumor	GSM7781309_3998920103_R05C02_Grn.idat.gz	IDAT	4292534	MD5	432384cc073b15f33a2da2ec727a8485	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_MDSM4WSA
single_pt	EPN 1421	NA	Tumor	GSM7781309_3998920103_R05C02_Red.idat.gz	IDAT	4379846	MD5	584d87b5e40f4f3e0d68b4cd963c3977	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_MDSM4WSA
single_pt	EPN 1422	NA	Tumor	GSM7781310_3998998189_R02C02_Grn.idat.gz	IDAT	4277980	MD5	9dcbc00df79e8e42cb8eee3cdd31cf7d	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_PVX650CF
single_pt	EPN 1422	NA	Tumor	GSM7781310_3998998189_R02C02_Red.idat.gz	IDAT	4374160	MD5	fa2031458f428a85caa32e2c3efd89f1	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_PVX650CF
single_pt	EPN 1423	NA	Tumor	GSM7781311_3998998189_R04C02_Grn.idat.gz	IDAT	4303988	MD5	1a64c15538f0b6dd77f70d4702ec2088	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_3060K1XY
single_pt	EPN 1423	NA	Tumor	GSM7781311_3998998189_R04C02_Red.idat.gz	IDAT	4381066	MD5	8b0f94f802e723b796f4dc950d28b5da	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_3060K1XY
single_pt	EPN 1424	NA	Tumor	GSM7781312_3998998189_R05C02_Grn.idat.gz	IDAT	4300515	MD5	0bfdafd8eeb1f8410fed9f506dc4d866	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_ZNG8FNJS
single_pt	EPN 1424	NA	Tumor	GSM7781312_3998998189_R05C02_Red.idat.gz	IDAT	4383140	MD5	809bb444e2ce9ed1bf33725d5d966d74	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_ZNG8FNJS
single_pt	EPN 1425	NA	Tumor	GSM7781313_3999095046_R01C01_Grn.idat.gz	IDAT	4219853	MD5	8f3b62609e49c2ddf06ca5de7ee66356	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TZTJA05E
single_pt	EPN 1425	NA	Tumor	GSM7781313_3999095046_R01C01_Red.idat.gz	IDAT	4317173	MD5	1db7c2580e7373a24871f3bb39e56230	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TZTJA05E
single_pt	EPN 1426	NA	Tumor	GSM7781314_3999095046_R02C02_Grn.idat.gz	IDAT	4233493	MD5	697c2c1e29add8fb1817d44e55cfea21	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_0W2A31VA
single_pt	EPN 1426	NA	Tumor	GSM7781314_3999095046_R02C02_Red.idat.gz	IDAT	4332124	MD5	c0b21537e65e01fb743364a1f1d6cd71	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_0W2A31VA
single_pt	EPN 1427	NA	Tumor	GSM7781315_3999095046_R04C02_Grn.idat.gz	IDAT	4234793	MD5	cee3a7ea351cb5632c7de12a39e86c6b	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_5FNDW1P1
single_pt	EPN 1427	NA	Tumor	GSM7781315_3999095046_R04C02_Red.idat.gz	IDAT	4335759	MD5	c981613a6c93ed0fa3fec6e5ffa193d9	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_5FNDW1P1
single_pt	EPN 1428	NA	Tumor	GSM7781316_3999095046_R05C02_Grn.idat.gz	IDAT	4247985	MD5	e0b5e5b99f432bdbe82f8b5008c3c61a	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_AMR8HFNR
single_pt	EPN 1428	NA	Tumor	GSM7781316_3999095046_R05C02_Red.idat.gz	IDAT	4341380	MD5	69d0b1d56b8ecccb3434a92949ea6499	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_AMR8HFNR
single_pt	EPN 1429	NA	Tumor	GSM7781317_3999095049_R01C02_Grn.idat.gz	IDAT	4232364	MD5	0c1a3bea98bd5a665a83cd4cdf472bc8	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_KJ1E8129
single_pt	EPN 1429	NA	Tumor	GSM7781317_3999095049_R01C02_Red.idat.gz	IDAT	4319960	MD5	3f39f9475fb8f4fc2549508f99f04fcd	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_KJ1E8129
single_pt	EPN 1430	NA	Tumor	GSM7781318_3999095049_R05C01_Grn.idat.gz	IDAT	4244465	MD5	6930a1f3b9afeb6d00d2cb9b05542794	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TVBW54BH
single_pt	EPN 1430	NA	Tumor	GSM7781318_3999095049_R05C01_Red.idat.gz	IDAT	4350936	MD5	e9ea60fa10e493636867734fa16609cc	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TVBW54BH
single_pt	EPN 1431	NA	Tumor	GSM7781319_3999095049_R05C02_Grn.idat.gz	IDAT	4265821	MD5	a0d70c83f8687ce154e13effe9f579cf	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_XV6TM0FA
single_pt	EPN 1431	NA	Tumor	GSM7781319_3999095049_R05C02_Red.idat.gz	IDAT	4364167	MD5	ca7186f2c2a6aa6c45bf14d68db601b8	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_XV6TM0FA
single_pt	EPN 1432	NA	Tumor	GSM7781320_3999095049_R06C01_Grn.idat.gz	IDAT	4269132	MD5	3feb2db5970ade7f7b10129c197666b2	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_7RNDG56M
single_pt	EPN 1432	NA	Tumor	GSM7781320_3999095049_R06C01_Red.idat.gz	IDAT	4352335	MD5	c7f6854556d4ac6f31e27ba1e44c8d34	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_7RNDG56M
single_pt	EPN 1433	NA	Tumor	GSM7781321_3999095049_R06C02_Grn.idat.gz	IDAT	4261133	MD5	916588a74be004350368db4964b4c155	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_Y1VZXXP0
single_pt	EPN 1433	NA	Tumor	GSM7781321_3999095049_R06C02_Red.idat.gz	IDAT	4368134	MD5	387d3732a8c6b7f37e83569aefa90711	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_Y1VZXXP0
single_pt	EPN 1434	NA	Tumor	GSM7781322_3999095058_R02C01_Grn.idat.gz	IDAT	4220554	MD5	3f60188a5f4d20df66549f3f09d1de5f	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_KQPK07V5
single_pt	EPN 1434	NA	Tumor	GSM7781322_3999095058_R02C01_Red.idat.gz	IDAT	4305485	MD5	3a5de165cf3fa30dcbd5a1152548f807	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_KQPK07V5
single_pt	EPN 1435	NA	Tumor	GSM7781323_3999095058_R02C02_Grn.idat.gz	IDAT	4259362	MD5	2d34047c7f531e29bd1d521b278acc78	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_2JVZS5W3
single_pt	EPN 1435	NA	Tumor	GSM7781323_3999095058_R02C02_Red.idat.gz	IDAT	4340182	MD5	0da8458d08e6669ca6583d0a14c42560	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_2JVZS5W3
single_pt	EPN 1436	NA	Tumor	GSM7781324_3999095058_R03C02_Grn.idat.gz	IDAT	4277910	MD5	1a56384e67a8c9f5cff854629428479f	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_34DB30AW
single_pt	EPN 1436	NA	Tumor	GSM7781324_3999095058_R03C02_Red.idat.gz	IDAT	4350351	MD5	34e4d173ce53dacd763d6bca5e2111aa	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_34DB30AW
single_pt	EPN 1437	NA	Tumor	GSM7781325_3999095058_R05C01_Grn.idat.gz	IDAT	4289883	MD5	518439fdefcccfc6e79525883299701b	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_PKXA5NTH
single_pt	EPN 1437	NA	Tumor	GSM7781325_3999095058_R05C01_Red.idat.gz	IDAT	4367509	MD5	22f8fc607b3de5dbda89d780163ac253	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_PKXA5NTH
single_pt	EPN 1438	NA	Tumor	GSM7781326_3999095059_R02C02_Grn.idat.gz	IDAT	4237787	MD5	b903c0692c32024b2f1cd1f339a39b9c	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_3NWPXWK1
single_pt	EPN 1438	NA	Tumor	GSM7781326_3999095059_R02C02_Red.idat.gz	IDAT	4328771	MD5	9c94243ab9003fcf59aaa0e6442ac913	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_3NWPXWK1
single_pt	EPN 1439	NA	Tumor	GSM7781327_3999095059_R03C01_Grn.idat.gz	IDAT	4254596	MD5	f67a836595fccad1cf4ab7aace4ddcbf	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_7WFD0AE1
single_pt	EPN 1439	NA	Tumor	GSM7781327_3999095059_R03C01_Red.idat.gz	IDAT	4330140	MD5	89bd52846b4c4f7be0fdd4474c6f02b7	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_7WFD0AE1
single_pt	EPN 1440	NA	Tumor	GSM7781328_3999095059_R06C02_Grn.idat.gz	IDAT	4253559	MD5	ba533440837d1860a081ff16c27fb03b	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_SN5H048D
single_pt	EPN 1440	NA	Tumor	GSM7781328_3999095059_R06C02_Red.idat.gz	IDAT	4354488	MD5	5f8a2eab0afa33b1f79b0819ba008d56	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_SN5H048D
single_pt	EPN 1441	NA	Tumor	GSM7781329_3999100009_R03C01_Grn.idat.gz	IDAT	4235770	MD5	dc5d546df3ca70fa691210d2a0c1e9a2	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_B2E47XC7
single_pt	EPN 1441	NA	Tumor	GSM7781329_3999100009_R03C01_Red.idat.gz	IDAT	4315374	MD5	d1ed85e1715541edb2e121f9b469bca0	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_B2E47XC7
single_pt	EPN 1442	NA	Tumor	GSM7781330_3999100009_R03C02_Grn.idat.gz	IDAT	4246765	MD5	6be3d06c8e660aa37965a30d36b244c9	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_MS8NVEG6
single_pt	EPN 1442	NA	Tumor	GSM7781330_3999100009_R03C02_Red.idat.gz	IDAT	4327818	MD5	6178896506ab26cdf6fc246786076628	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_MS8NVEG6
single_pt	EPN 1443	NA	Tumor	GSM7781331_3999100012_R01C02_Grn.idat.gz	IDAT	4220326	MD5	e6ee15bff1dce37512bda6e232c9c321	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_FCTS0THP
single_pt	EPN 1443	NA	Tumor	GSM7781331_3999100012_R01C02_Red.idat.gz	IDAT	4321582	MD5	72947ef80bc6997346788e278f0df0b5	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_FCTS0THP
single_pt	EPN 1444	NA	Tumor	GSM7781332_3999100012_R02C02_Grn.idat.gz	IDAT	4237139	MD5	5f716ceffaa80d24260b15f014caff97	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_Z2B48TC5
single_pt	EPN 1444	NA	Tumor	GSM7781332_3999100012_R02C02_Red.idat.gz	IDAT	4319428	MD5	6913edf06ebdf62212a5c0e7d20c1a93	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_Z2B48TC5
single_pt	EPN 1445	NA	Tumor	GSM7781333_3999100014_R02C01_Grn.idat.gz	IDAT	4218442	MD5	58cb47a284b86270aeeb6f441f5c1936	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TT19HRKE
single_pt	EPN 1445	NA	Tumor	GSM7781333_3999100014_R02C01_Red.idat.gz	IDAT	4321352	MD5	188a289ec68d4402e9d8aa7dca5ca0d2	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TT19HRKE
single_pt	EPN 1446	NA	Tumor	GSM7781334_3999100014_R06C02_Grn.idat.gz	IDAT	4256313	MD5	887201a8a5a165cdd85ee93302856e31	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_WG2Z959V
single_pt	EPN 1446	NA	Tumor	GSM7781334_3999100014_R06C02_Red.idat.gz	IDAT	4341603	MD5	32faf5ea343ccca78a5ad9347b4d4f99	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_WG2Z959V
single_pt	EPN 1447	NA	Tumor	GSM7781335_3999100040_R04C01_Grn.idat.gz	IDAT	4291812	MD5	4b1f95fe2f8d22ad282af1a12fa8dd11	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_20HKPNKA
single_pt	EPN 1447	NA	Tumor	GSM7781335_3999100040_R04C01_Red.idat.gz	IDAT	4384509	MD5	fce068a0cc815816b58010ab48bac2b6	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_20HKPNKA
single_pt	EPN 1448	NA	Tumor	GSM7781336_3999100040_R05C02_Grn.idat.gz	IDAT	4297647	MD5	604fad0639ae55b2200a54e7547f01ea	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_4K0NNMBA
single_pt	EPN 1448	NA	Tumor	GSM7781336_3999100040_R05C02_Red.idat.gz	IDAT	4384741	MD5	f4d25abae73b7353bedf8f5bf29a3e6a	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_4K0NNMBA
single_pt	EPN 1449	NA	Tumor	GSM7781337_3999100076_R03C02_Grn.idat.gz	IDAT	4220943	MD5	ec6927c1c40ec0908c34afea296c6fee	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TYQFGKD1
single_pt	EPN 1449	NA	Tumor	GSM7781337_3999100076_R03C02_Red.idat.gz	IDAT	4319800	MD5	e3a645f3cf27465ee073b57d411ea262	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_TYQFGKD1
single_pt	EPN 1450	NA	Tumor	GSM7781338_3999308200_R02C01_Grn.idat.gz	IDAT	4263275	MD5	7130dbe4f695574966e5d26e2dfcf4b9	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_26Z0ZD18
single_pt	EPN 1450	NA	Tumor	GSM7781338_3999308200_R02C01_Red.idat.gz	IDAT	4355388	MD5	840a1f63ca47667ab28e0a500b47bf01	University Medical Center Hamburg-Eppendorf	Illumina Infinium HumanMethylation450	Methylation	spinal	Y	BA_26Z0ZD18
single_pt	EPN 1458	NA	Tumor	GSM7781339_201414140114_R06C01_Grn.idat.gz	IDAT	7422005	MD5	16466542a2ff4eb7be3fcabe7ce8a1f0	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_K1WXND16
single_pt	EPN 1458	NA	Tumor	GSM7781339_201414140114_R06C01_Red.idat.gz	IDAT	7480410	MD5	84c79b297523b149da2f3639bb7aedad	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_K1WXND16
single_pt	EPN 1459	NA	Tumor	GSM7781340_202123800135_R04C01_Grn.idat.gz	IDAT	7349964	MD5	41bf0d28203a907d39f7a2ff08aab6e9	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_RF8A4BSA
single_pt	EPN 1459	NA	Tumor	GSM7781340_202123800135_R04C01_Red.idat.gz	IDAT	7444613	MD5	b64ec9b463810b01c26f94fcc3713460	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_RF8A4BSA
single_pt	EPN 1460	NA	Tumor	GSM7781341_202262730101_R07C01_Grn.idat.gz	IDAT	7389503	MD5	5d24555614a1ee0bba2e45e7beb88889	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_8WRHMWBJ
single_pt	EPN 1460	NA	Tumor	GSM7781341_202262730101_R07C01_Red.idat.gz	IDAT	7531189	MD5	e71d715189a6346b70855fbcba336776	Heidelberg	Illumina Infinium HumanMethylationEPIC	Methylation	spinal	Y	BA_8WRHMWBJ
single_pt	EPN 1477	NA	Tumor	GSM7781342_201959750104_R05C01_Grn.idat.gz	IDAT	7420135	MD5	d587d8f601beaf580bf84e5e9fac1367	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_ARNV701M
single_pt	EPN 1477	NA	Tumor	GSM7781342_201959750104_R05C01_Red.idat.gz	IDAT	7497635	MD5	9d5909d26ab6e697e1151af32d9ff39b	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_ARNV701M
single_pt	EPN 1478	NA	Tumor	GSM7781343_202163110040_R02C01_Grn.idat.gz	IDAT	7341459	MD5	305917e47069e27b4265e27e4da06e66	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_K8QPAWRT
single_pt	EPN 1478	NA	Tumor	GSM7781343_202163110040_R02C01_Red.idat.gz	IDAT	7453961	MD5	9623a0868bbb2537f1d8e3ae6982e0ac	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_K8QPAWRT
single_pt	EPN 1479	NA	Tumor	GSM7781344_202093110068_R04C01_Grn.idat.gz	IDAT	7486582	MD5	f709883bbf4841d8e88bbd1f0eb690a5	NA	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_2FK5YFAS
single_pt	EPN 1479	NA	Tumor	GSM7781344_202093110068_R04C01_Red.idat.gz	IDAT	7605919	MD5	d94c98f0e5f74477cfe680180b4f08e1	NA	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_2FK5YFAS
single_pt	EPN 1480	NA	Tumor	GSM7781345_202163110033_R07C01_Grn.idat.gz	IDAT	7375907	MD5	b9e573bc4aec13fac26feeb47f6dd36b	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_NGVBX4WQ
single_pt	EPN 1480	NA	Tumor	GSM7781345_202163110033_R07C01_Red.idat.gz	IDAT	7444851	MD5	9a9629c1edba9e0ea1260b8222b7fb05	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_NGVBX4WQ
single_pt	EPN 1481	NA	Tumor	GSM7781346_201959740229_R07C01_Grn.idat.gz	IDAT	7417278	MD5	8277ca229a8bd40fd03fb855023d3f2e	NA	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_6F19EW93
single_pt	EPN 1481	NA	Tumor	GSM7781346_201959740229_R07C01_Red.idat.gz	IDAT	7464754	MD5	6612471521fd809c871a33d6f46863b0	NA	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_6F19EW93
single_pt	EPN 1482	NA	Tumor	GSM7781347_201959740231_R08C01_Grn.idat.gz	IDAT	7376835	MD5	cd6f06257b4b7908ecfdeb337fd86c62	NA	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_SGE68E9R
single_pt	EPN 1482	NA	Tumor	GSM7781347_201959740231_R08C01_Red.idat.gz	IDAT	7462337	MD5	1fabcf58af5590eea94bc7941d586cc6	NA	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_SGE68E9R
single_pt	EPN 1483	NA	Tumor	GSM7781348_202250800098_R08C01_Grn.idat.gz	IDAT	7243796	MD5	2bcbff615271b5bc1f2de589961ff798	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_V3BJBVE9
single_pt	EPN 1483	NA	Tumor	GSM7781348_202250800098_R08C01_Red.idat.gz	IDAT	7377645	MD5	dc1aaf0e6d7633ea838d1dcdb57314d5	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_V3BJBVE9
single_pt	EPN 1484	NA	Tumor	GSM7781349_201959750049_R05C01_Grn.idat.gz	IDAT	7435117	MD5	27c687a862579d611e5364322fede2f7	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_1WG4858J
single_pt	EPN 1484	NA	Tumor	GSM7781349_201959750049_R05C01_Red.idat.gz	IDAT	7517453	MD5	e46f865589515143c17a9470060291bc	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_1WG4858J
single_pt	EPN 1485	NA	Tumor	GSM7781350_201959750153_R07C01_Grn.idat.gz	IDAT	7295738	MD5	20df386d4d79d6cec08bddccfc422696	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_M9F2191A
single_pt	EPN 1485	NA	Tumor	GSM7781350_201959750153_R07C01_Red.idat.gz	IDAT	7409551	MD5	c11d6dbc6b36a923e744fb4879dac5e8	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_M9F2191A
single_pt	EPN 1486	NA	Tumor	GSM7781351_201959750104_R03C01_Grn.idat.gz	IDAT	7366373	MD5	5e43a867b5cb255b6f01ad3a980abb1b	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_PTBEYD2E
single_pt	EPN 1486	NA	Tumor	GSM7781351_201959750104_R03C01_Red.idat.gz	IDAT	7477973	MD5	9551407977bd288a26f5341dcc4cf2da	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_PTBEYD2E
single_pt	EPN 1487	NA	Tumor	GSM7781352_201959750101_R06C01_Grn.idat.gz	IDAT	7397135	MD5	1576abe43bc9c79e8293336c1cb663c0	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_XEF05X4Z
single_pt	EPN 1487	NA	Tumor	GSM7781352_201959750101_R06C01_Red.idat.gz	IDAT	7487337	MD5	2ae7c4bb40d593a6c76477fb45cb7b13	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_XEF05X4Z
single_pt	EPN 1488	NA	Tumor	GSM7781353_202093110068_R05C01_Grn.idat.gz	IDAT	7428110	MD5	5442e570efcfdcab0e60bb806db99551	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_62P8X6X0
single_pt	EPN 1488	NA	Tumor	GSM7781353_202093110068_R05C01_Red.idat.gz	IDAT	7536094	MD5	59f176c721186a68361c5a2eb24b9c90	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_62P8X6X0
single_pt	EPN 1489	NA	Tumor	GSM7781354_201959750104_R04C01_Grn.idat.gz	IDAT	7368331	MD5	1e59f2d5d442d407379b77c81379f72b	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_KBRKVRHA
single_pt	EPN 1489	NA	Tumor	GSM7781354_201959750104_R04C01_Red.idat.gz	IDAT	7469844	MD5	252b0d14573c0d8d72712ca5ed0fc521	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_KBRKVRHA
single_pt	EPN 1490	NA	Tumor	GSM7781355_201959750166_R01C01_Grn.idat.gz	IDAT	7291822	MD5	51b385a04bd92ef60a436b5082ac8c19	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_121JNSRK
single_pt	EPN 1490	NA	Tumor	GSM7781355_201959750166_R01C01_Red.idat.gz	IDAT	7426539	MD5	a2fb2e48bd486ffeb3816d7b3716c856	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_121JNSRK
single_pt	EPN 1491	NA	Tumor	GSM7781356_201959750035_R07C01_Grn.idat.gz	IDAT	7413772	MD5	f09a8727326611bbcae0842ff433d6f5	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_G5JFYX90
single_pt	EPN 1491	NA	Tumor	GSM7781356_201959750035_R07C01_Red.idat.gz	IDAT	7531574	MD5	d29db5009d1a4b30430622270cf6f74e	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_G5JFYX90
single_pt	EPN 1492	NA	Tumor	GSM7781357_201959750101_R05C01_Grn.idat.gz	IDAT	7425321	MD5	0223957c777d0c229509a85fefb6b722	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_P9K2G58F
single_pt	EPN 1492	NA	Tumor	GSM7781357_201959750101_R05C01_Red.idat.gz	IDAT	7518035	MD5	160e24d4f2261cd49b52b9a85d99fb88	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	supratentorial	Y	BA_P9K2G58F
single_pt	EPN 1493	NA	Tumor	GSM7781358_201959750166_R02C01_Grn.idat.gz	IDAT	7362229	MD5	668931c32f1311371c4f591056388742	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_6W5J29YT
single_pt	EPN 1493	NA	Tumor	GSM7781358_201959750166_R02C01_Red.idat.gz	IDAT	7455939	MD5	9b79a1096a50320a8ef7cd3cbfccd5d6	HIT MED database	Illumina Infinium HumanMethylationEPIC	Methylation	posterior fossa	Y	BA_6W5J29YT
